time;mode;x_int;pitch;vel;ang_vel_y;xRef_x;xRef_theta;xRef_dx;u_cmd;u_L;u_R;com_x;com_y;com_z;roll;pitch_imu;yaw;v_ref_cmd;v_L_ref;v_R_ref
7.202650;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.204682;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.206648;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.208678;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.210644;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.212637;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.214652;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.216578;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.218612;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.220611;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.222667;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.224664;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.226666;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.228623;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.230657;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.232619;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.234636;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.236583;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.238587;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.240585;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.242581;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.244714;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.246637;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.248643;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.250583;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.252581;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.254582;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.256615;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.258596;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.260669;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.262721;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.264550;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.266550;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.268582;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.270575;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.272591;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.274613;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.276588;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.278614;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.280645;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.282549;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.284629;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.286608;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.288611;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.290610;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.292581;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.294615;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.296644;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.298551;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.300555;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.302644;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.304694;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.306558;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.308624;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.310554;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.312661;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.314653;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.316652;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.318647;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.320646;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.322645;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.324646;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.326646;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.328625;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.330645;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.332600;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.334556;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.336576;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.338585;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.340617;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.342628;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.344637;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.346606;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.348552;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.350614;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.352628;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.354643;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.356611;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.358582;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.360628;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.362669;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.364648;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.366617;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.368610;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.370587;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.372610;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.374590;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.376586;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.378676;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.380652;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.382578;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.384576;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.386557;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.388550;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.390556;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.392588;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.394731;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.396617;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.398637;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.400577;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.402646;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.404597;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.406582;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.408653;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.410582;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.412582;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.414663;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.416645;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.418650;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.420650;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.422696;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.424671;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.426671;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.428608;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.430679;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.432663;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.434647;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.436609;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.438613;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.440578;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.442558;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.444654;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.446638;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.448619;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.450602;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.452610;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.454555;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.456558;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
7.458553;INIT;12.900821;1.118465;0.000000;0.000000;0.000000;0.891789;0.000000;5.000000;5.000000;5.000000;261.929876;-3.920338;0.066393;-0.000000;1.118465;-0.000104;0.000000;0.000000;0.000000
